SaleId,SaleDate,StoreId,ProductId,Units,RevenueUSD
9578269,2026-02-09,S-BRU-01,P-ICE-004,10,60.0
2109227,2026-02-09,S-MIL-01,P-ICE-001,22,110.0
5003671,2026-02-09,S-MIL-01,P-ICE-003,16,80.0
8289425,2026-02-09,S-MIL-01,P-ICE-005,11,55.0
1923227,2026-02-09,S-MIL-01,P-ICE-006,8,144.0
3946849,2026-02-09,S-MIL-01,P-ICE-008,28,98.0
1190431,2026-02-10,S-PAR-01,P-ICE-001,28,140.0
9774573,2026-02-10,S-PAR-01,P-ICE-002,24,144.0
5349442,2026-02-10,S-PAR-01,P-ICE-003,21,105.0
5509119,2026-02-10,S-PAR-01,P-ICE-006,7,126.0
1492516,2026-02-10,S-PAR-01,P-ICE-007,27,94.5
9788815,2026-02-10,S-BER-01,P-ICE-001,21,105.0
2293020,2026-02-10,S-BER-01,P-ICE-002,18,108.0
1930113,2026-02-10,S-BER-01,P-ICE-004,14,84.0
7168777,2026-02-10,S-BER-01,P-ICE-006,8,144.0
2934976,2026-02-10,S-BER-01,P-ICE-007,30,105.0
1738833,2026-02-10,S-AMS-01,P-ICE-001,20,100.0
7106512,2026-02-10,S-AMS-01,P-ICE-005,9,45.0
1593302,2026-02-10,S-AMS-01,P-ICE-007,21,73.5
8035849,2026-02-10,S-AMS-01,P-ICE-008,25,87.5
6367620,2026-02-10,S-BRU-01,P-ICE-001,16,80.0
7254683,2026-02-10,S-BRU-01,P-ICE-002,11,66.0
1883692,2026-02-10,S-BRU-01,P-ICE-004,12,72.0
1770553,2026-02-10,S-BRU-01,P-ICE-005,11,55.0
5736323,2026-02-10,S-MIL-01,P-ICE-001,23,115.0
2449308,2026-02-10,S-MIL-01,P-ICE-003,15,75.0
4366703,2026-02-10,S-MIL-01,P-ICE-005,11,55.0
5069884,2026-02-10,S-MIL-01,P-ICE-006,9,162.0
9277218,2026-02-10,S-MIL-01,P-ICE-008,26,91.0
5112546,2026-02-11,S-PAR-01,P-ICE-002,22,132.0
1401147,2026-02-11,S-PAR-01,P-ICE-003,21,105.0
1160974,2026-02-11,S-PAR-01,P-ICE-006,8,144.0
6159172,2026-02-11,S-BER-01,P-ICE-001,23,115.0
4995789,2026-02-11,S-BER-01,P-ICE-002,17,102.0
3388630,2026-02-11,S-BER-01,P-ICE-004,16,96.0
4883465,2026-02-11,S-BER-01,P-ICE-006,6,108.0
7249378,2026-02-11,S-AMS-01,P-ICE-001,21,105.0
2603516,2026-02-11,S-AMS-01,P-ICE-003,15,75.0
7616116,2026-02-11,S-AMS-01,P-ICE-005,12,60.0
8297801,2026-02-11,S-AMS-01,P-ICE-007,25,87.5
5893511,2026-02-11,S-AMS-01,P-ICE-008,18,63.0
7592651,2026-02-11,S-BRU-01,P-ICE-001,16,80.0
6336123,2026-02-11,S-BRU-01,P-ICE-002,15,90.0
4400953,2026-02-11,S-BRU-01,P-ICE-004,10,60.0
2828260,2026-02-11,S-BRU-01,P-ICE-005,11,55.0
8819107,2026-02-11,S-BRU-01,P-ICE-008,16,56.0
7011065,2026-02-11,S-MIL-01,P-ICE-001,20,100.0
5446095,2026-02-11,S-MIL-01,P-ICE-005,12,60.0
6103880,2026-02-11,S-MIL-01,P-ICE-008,29,101.5
1676621,2026-02-12,S-PAR-01,P-ICE-001,28,140.0
3488460,2026-02-12,S-PAR-01,P-ICE-002,23,138.0
6968373,2026-02-12,S-PAR-01,P-ICE-003,16,80.0
6013715,2026-02-12,S-PAR-01,P-ICE-006,7,126.0
1521470,2026-02-12,S-PAR-01,P-ICE-007,39,136.5
2589226,2026-02-12,S-BER-01,P-ICE-004,14,84.0
3345338,2026-02-12,S-BER-01,P-ICE-006,8,144.0
4729376,2026-02-12,S-BER-01,P-ICE-007,22,77.0
7245146,2026-02-12,S-AMS-01,P-ICE-001,22,110.0
2409947,2026-02-12,S-AMS-01,P-ICE-003,16,80.0
2258076,2026-02-12,S-AMS-01,P-ICE-005,10,50.0
8439543,2026-02-12,S-AMS-01,P-ICE-007,20,70.0
6562484,2026-02-12,S-AMS-01,P-ICE-008,18,63.0
1849559,2026-02-12,S-BRU-01,P-ICE-001,21,105.0
7626978,2026-02-12,S-BRU-01,P-ICE-002,14,84.0
8158234,2026-02-12,S-BRU-01,P-ICE-004,11,66.0
4139874,2026-02-12,S-BRU-01,P-ICE-005,9,45.0
3493621,2026-02-12,S-BRU-01,P-ICE-008,19,66.5
5123584,2026-02-12,S-MIL-01,P-ICE-001,25,125.0
9036805,2026-02-12,S-MIL-01,P-ICE-003,17,85.0
3302438,2026-02-12,S-MIL-01,P-ICE-005,12,60.0
9821696,2026-02-12,S-MIL-01,P-ICE-006,9,162.0
1327658,2026-02-12,S-MIL-01,P-ICE-008,31,108.5
9131572,2026-02-13,S-PAR-01,P-ICE-002,19,114.0
6395626,2026-02-13,S-PAR-01,P-ICE-003,19,95.0
6349877,2026-02-13,S-PAR-01,P-ICE-006,8,144.0
5713268,2026-02-13,S-PAR-01,P-ICE-007,26,91.0
9882399,2026-02-13,S-BER-01,P-ICE-001,26,130.0
4905100,2026-02-13,S-BER-01,P-ICE-002,18,108.0
5471581,2026-02-13,S-BER-01,P-ICE-006,8,144.0
1937991,2026-02-13,S-BER-01,P-ICE-007,30,105.0
7516648,2026-02-13,S-AMS-01,P-ICE-001,23,115.0
3914404,2026-02-13,S-AMS-01,P-ICE-003,16,80.0
7019382,2026-02-13,S-AMS-01,P-ICE-005,11,55.0
3384080,2026-02-13,S-AMS-01,P-ICE-008,23,80.5
9258194,2026-02-13,S-BRU-01,P-ICE-001,15,75.0
1636925,2026-02-13,S-BRU-01,P-ICE-002,12,72.0
4671004,2026-02-13,S-BRU-01,P-ICE-004,10,60.0
6565572,2026-02-13,S-BRU-01,P-ICE-005,10,50.0
3977282,2026-02-13,S-MIL-01,P-ICE-001,20,100.0
1367637,2026-02-13,S-MIL-01,P-ICE-005,12,60.0
3376537,2026-02-13,S-MIL-01,P-ICE-006,9,162.0
7121835,2026-02-13,S-MIL-01,P-ICE-008,29,101.5
7636992,2026-02-14,S-PAR-01,P-ICE-002,30,180.0
6412383,2026-02-14,S-PAR-01,P-ICE-003,21,105.0
8329435,2026-02-14,S-PAR-01,P-ICE-006,10,180.0
6323132,2026-02-14,S-PAR-01,P-ICE-007,48,168.0
6986539,2026-02-14,S-BER-01,P-ICE-001,32,160.0
3941912,2026-02-14,S-BER-01,P-ICE-002,22,132.0
5941179,2026-02-14,S-BER-01,P-ICE-004,19,114.0
7569981,2026-02-14,S-BER-01,P-ICE-006,10,180.0
4054824,2026-02-14,S-AMS-01,P-ICE-001,25,125.0
4706007,2026-02-14,S-AMS-01,P-ICE-003,21,105.0
9324603,2026-02-14,S-AMS-01,P-ICE-005,12,60.0
4992909,2026-02-14,S-AMS-01,P-ICE-007,34,119.0
2488575,2026-02-14,S-AMS-01,P-ICE-008,25,87.5
6632941,2026-02-14,S-BRU-01,P-ICE-001,24,120.0
5186600,2026-02-14,S-BRU-01,P-ICE-002,16,96.0
2812519,2026-02-14,S-BRU-01,P-ICE-004,13,78.0
8352113,2026-02-14,S-BRU-01,P-ICE-005,10,50.0
7946088,2026-02-14,S-BRU-01,P-ICE-008,28,98.0
7297287,2026-02-14,S-MIL-01,P-ICE-001,28,140.0
4784650,2026-02-14,S-MIL-01,P-ICE-003,21,105.0
1560573,2026-02-14,S-MIL-01,P-ICE-005,14,70.0
2756994,2026-02-14,S-MIL-01,P-ICE-006,10,180.0
7299138,2026-02-14,S-MIL-01,P-ICE-008,28,98.0
2562037,2026-02-15,S-PAR-01,P-ICE-001,27,135.0
9098979,2026-02-15,S-PAR-01,P-ICE-002,30,180.0
3768193,2026-02-15,S-PAR-01,P-ICE-003,22,110.0
1898516,2026-02-15,S-PAR-01,P-ICE-006,11,198.0
4187406,2026-02-15,S-PAR-01,P-ICE-007,36,126.0
5450404,2026-02-15,S-BER-01,P-ICE-001,28,140.0
2609202,2026-02-15,S-BER-01,P-ICE-002,20,120.0
9236745,2026-02-15,S-BER-01,P-ICE-004,18,108.0
8174037,2026-02-15,S-BER-01,P-ICE-006,9,162.0
9058573,2026-02-15,S-BER-01,P-ICE-007,39,136.5
3866088,2026-02-15,S-AMS-01,P-ICE-001,20,100.0
8945197,2026-02-15,S-AMS-01,P-ICE-003,21,105.0
7668395,2026-02-15,S-AMS-01,P-ICE-005,13,65.0
5446036,2026-02-15,S-AMS-01,P-ICE-007,36,126.0
4101792,2026-02-15,S-AMS-01,P-ICE-008,27,94.5
4130342,2026-02-15,S-BRU-01,P-ICE-001,21,105.0
8802377,2026-02-15,S-BRU-01,P-ICE-002,16,96.0
2034137,2026-02-15,S-BRU-01,P-ICE-004,16,96.0
2622400,2026-02-15,S-BRU-01,P-ICE-005,14,70.0
7945543,2026-02-15,S-BRU-01,P-ICE-008,22,77.0
7494562,2026-02-15,S-MIL-01,P-ICE-003,22,110.0
9984440,2026-02-15,S-MIL-01,P-ICE-005,16,80.0
4953417,2026-02-15,S-MIL-01,P-ICE-006,12,216.0
1582647,2026-02-15,S-MIL-01,P-ICE-008,27,94.5
3473761,2026-02-16,S-PAR-01,P-ICE-001,30,150.0
3900427,2026-02-16,S-PAR-01,P-ICE-002,22,132.0
4233407,2026-02-16,S-PAR-01,P-ICE-006,8,144.0
8304686,2026-02-16,S-PAR-01,P-ICE-007,31,108.5
3480985,2026-02-16,S-BER-01,P-ICE-001,25,125.0
2124274,2026-02-16,S-BER-01,P-ICE-002,15,90.0
6471499,2026-02-16,S-BER-01,P-ICE-004,14,84.0
1207430,2026-02-16,S-BER-01,P-ICE-007,32,112.0
9767135,2026-02-16,S-AMS-01,P-ICE-001,21,105.0
3510581,2026-02-16,S-AMS-01,P-ICE-003,12,60.0
2681144,2026-02-16,S-AMS-01,P-ICE-005,11,55.0
5799841,2026-02-16,S-AMS-01,P-ICE-008,18,63.0
8936405,2026-02-16,S-BRU-01,P-ICE-005,11,55.0
3413447,2026-02-16,S-BRU-01,P-ICE-008,17,59.5
7739741,2026-02-16,S-MIL-01,P-ICE-001,26,130.0
6561547,2026-02-16,S-MIL-01,P-ICE-003,20,100.0
8972838,2026-02-16,S-MIL-01,P-ICE-005,11,55.0
6084418,2026-02-17,S-PAR-01,P-ICE-001,29,145.0
2647814,2026-02-17,S-PAR-01,P-ICE-002,23,138.0
8434162,2026-02-17,S-PAR-01,P-ICE-006,8,144.0
7992286,2026-02-17,S-PAR-01,P-ICE-007,30,105.0
8410774,2026-02-17,S-BER-01,P-ICE-001,18,90.0
9127895,2026-02-17,S-BER-01,P-ICE-002,19,114.0
1942977,2026-02-17,S-BER-01,P-ICE-004,16,96.0
6219779,2026-02-17,S-BER-01,P-ICE-006,6,108.0
9796063,2026-02-17,S-BER-01,P-ICE-007,26,91.0
4367636,2026-02-17,S-AMS-01,P-ICE-003,12,60.0
8657937,2026-02-17,S-AMS-01,P-ICE-005,10,50.0
4340507,2026-02-17,S-AMS-01,P-ICE-007,23,80.5
9474614,2026-02-17,S-AMS-01,P-ICE-008,24,84.0
1512765,2026-02-17,S-BRU-01,P-ICE-001,21,105.0
8484373,2026-02-17,S-BRU-01,P-ICE-002,14,84.0
6867997,2026-02-17,S-BRU-01,P-ICE-004,13,78.0
5339593,2026-02-17,S-BRU-01,P-ICE-005,11,55.0
5782670,2026-02-17,S-BRU-01,P-ICE-008,21,73.5
4595669,2026-02-17,S-MIL-01,P-ICE-001,19,95.0
5514473,2026-02-17,S-MIL-01,P-ICE-005,14,70.0
1149283,2026-02-17,S-MIL-01,P-ICE-006,8,144.0
3905824,2026-02-17,S-MIL-01,P-ICE-008,22,77.0
5234408,2026-02-18,S-PAR-01,P-ICE-001,21,105.0
5620085,2026-02-18,S-PAR-01,P-ICE-002,24,144.0
6850369,2026-02-18,S-PAR-01,P-ICE-003,17,85.0
6069153,2026-02-18,S-PAR-01,P-ICE-006,8,144.0
7663113,2026-02-18,S-PAR-01,P-ICE-007,37,129.5
7278533,2026-02-18,S-BER-01,P-ICE-001,17,85.0
5742531,2026-02-18,S-BER-01,P-ICE-002,18,108.0
2071008,2026-02-18,S-BER-01,P-ICE-004,12,72.0
6454894,2026-02-18,S-BER-01,P-ICE-006,7,126.0
6012883,2026-02-18,S-AMS-01,P-ICE-001,22,110.0
5031599,2026-02-18,S-AMS-01,P-ICE-003,14,70.0
7779646,2026-02-18,S-AMS-01,P-ICE-007,28,98.0
1427068,2026-02-18,S-AMS-01,P-ICE-008,23,80.5
5352450,2026-02-18,S-BRU-01,P-ICE-001,21,105.0
4186247,2026-02-18,S-BRU-01,P-ICE-004,12,72.0
9969688,2026-02-18,S-BRU-01,P-ICE-005,11,55.0
7014583,2026-02-18,S-BRU-01,P-ICE-008,19,66.5
4038955,2026-02-18,S-MIL-01,P-ICE-001,27,135.0
5339457,2026-02-18,S-MIL-01,P-ICE-003,17,85.0
4071377,2026-02-18,S-MIL-01,P-ICE-005,14,70.0
4746820,2026-02-19,S-PAR-01,P-ICE-001,23,115.0
6558579,2026-02-19,S-PAR-01,P-ICE-002,19,114.0
8780612,2026-02-19,S-PAR-01,P-ICE-003,19,95.0
2194801,2026-02-19,S-PAR-01,P-ICE-007,37,129.5
3010177,2026-02-19,S-BER-01,P-ICE-001,19,95.0
1907009,2026-02-19,S-BER-01,P-ICE-004,13,78.0
6749046,2026-02-19,S-BER-01,P-ICE-007,33,115.5
8676774,2026-02-19,S-AMS-01,P-ICE-001,20,100.0
4025884,2026-02-19,S-AMS-01,P-ICE-003,16,80.0
3966618,2026-02-19,S-AMS-01,P-ICE-005,11,55.0
8584194,2026-02-19,S-AMS-01,P-ICE-007,20,70.0
3828735,2026-02-19,S-AMS-01,P-ICE-008,24,84.0
2477088,2026-02-19,S-BRU-01,P-ICE-001,15,75.0
8204299,2026-02-19,S-BRU-01,P-ICE-002,13,78.0
7430982,2026-02-19,S-BRU-01,P-ICE-004,13,78.0
7259602,2026-02-19,S-BRU-01,P-ICE-005,10,50.0
1300582,2026-02-19,S-MIL-01,P-ICE-003,17,85.0
5174559,2026-02-19,S-MIL-01,P-ICE-005,14,70.0
6236039,2026-02-19,S-MIL-01,P-ICE-006,10,180.0
6135759,2026-02-19,S-MIL-01,P-ICE-008,24,84.0
6003003,2026-02-20,S-PAR-01,P-ICE-001,29,145.0
9793234,2026-02-20,S-PAR-01,P-ICE-003,19,95.0
3244614,2026-02-20,S-PAR-01,P-ICE-006,10,180.0
7027229,2026-02-20,S-PAR-01,P-ICE-007,38,133.0
7767788,2026-02-20,S-BER-01,P-ICE-001,19,95.0
3201267,2026-02-20,S-BER-01,P-ICE-002,15,90.0
9466346,2026-02-20,S-BER-01,P-ICE-004,11,66.0
1626854,2026-02-20,S-BER-01,P-ICE-006,7,126.0
9971338,2026-02-20,S-BER-01,P-ICE-007,29,101.5
1804641,2026-02-20,S-AMS-01,P-ICE-001,21,105.0
1331211,2026-02-20,S-AMS-01,P-ICE-003,15,75.0
8454356,2026-02-20,S-AMS-01,P-ICE-005,9,45.0
8959049,2026-02-20,S-AMS-01,P-ICE-007,25,87.5
1156104,2026-02-20,S-AMS-01,P-ICE-008,19,66.5
9729340,2026-02-20,S-BRU-01,P-ICE-001,19,95.0
3301222,2026-02-20,S-BRU-01,P-ICE-002,15,90.0
9582968,2026-02-20,S-BRU-01,P-ICE-004,13,78.0
2912813,2026-02-20,S-BRU-01,P-ICE-005,8,40.0
4351238,2026-02-20,S-BRU-01,P-ICE-008,19,66.5
4383514,2026-02-20,S-MIL-01,P-ICE-001,27,135.0
3690622,2026-02-20,S-MIL-01,P-ICE-003,16,80.0
4484526,2026-02-20,S-MIL-01,P-ICE-005,13,65.0
4934345,2026-02-20,S-MIL-01,P-ICE-006,8,144.0
2852723,2026-02-20,S-MIL-01,P-ICE-008,27,94.5
3502229,2026-02-21,S-PAR-01,P-ICE-001,35,175.0
2699372,2026-02-21,S-PAR-01,P-ICE-003,19,95.0
5966428,2026-02-21,S-PAR-01,P-ICE-007,40,140.0
3931009,2026-02-21,S-BER-01,P-ICE-001,22,110.0
8147013,2026-02-21,S-BER-01,P-ICE-006,10,180.0
1769891,2026-02-21,S-BER-01,P-ICE-007,29,101.5
3860721,2026-02-21,S-AMS-01,P-ICE-001,21,105.0
5501484,2026-02-21,S-AMS-01,P-ICE-003,21,105.0
4068039,2026-02-21,S-AMS-01,P-ICE-007,35,122.5
8659448,2026-02-21,S-AMS-01,P-ICE-008,26,91.0
9023619,2026-02-21,S-BRU-01,P-ICE-001,21,105.0
3798082,2026-02-21,S-BRU-01,P-ICE-002,19,114.0
1983923,2026-02-21,S-BRU-01,P-ICE-004,15,90.0
9097940,2026-02-21,S-BRU-01,P-ICE-008,20,70.0
4041047,2026-02-21,S-MIL-01,P-ICE-001,32,160.0
1483456,2026-02-21,S-MIL-01,P-ICE-003,24,120.0
9104731,2026-02-21,S-MIL-01,P-ICE-008,37,129.5
1771287,2026-02-22,S-PAR-01,P-ICE-002,25,150.0
1207369,2026-02-22,S-PAR-01,P-ICE-003,25,125.0
4757843,2026-02-22,S-PAR-01,P-ICE-006,12,216.0
9776214,2026-02-22,S-BER-01,P-ICE-001,26,130.0
8261982,2026-02-22,S-BER-01,P-ICE-002,23,138.0
6800713,2026-02-22,S-BER-01,P-ICE-004,16,96.0
3494007,2026-02-22,S-BER-01,P-ICE-006,10,180.0
1915467,2026-02-22,S-BER-01,P-ICE-007,35,122.5
9482016,2026-02-22,S-AMS-01,P-ICE-001,29,145.0
3775016,2026-02-22,S-AMS-01,P-ICE-003,20,100.0
5041494,2026-02-22,S-AMS-01,P-ICE-005,14,70.0
9504862,2026-02-22,S-AMS-01,P-ICE-007,29,101.5
7765865,2026-02-22,S-AMS-01,P-ICE-008,28,98.0
8452252,2026-02-22,S-BRU-01,P-ICE-001,19,95.0
9362706,2026-02-22,S-BRU-01,P-ICE-002,17,102.0
9344540,2026-02-22,S-BRU-01,P-ICE-004,12,72.0
7768594,2026-02-22,S-BRU-01,P-ICE-005,10,50.0
1002847,2026-02-22,S-BRU-01,P-ICE-008,25,87.5
6110305,2026-02-22,S-MIL-01,P-ICE-001,34,170.0
8653898,2026-02-22,S-MIL-01,P-ICE-005,18,90.0
4739945,2026-02-22,S-MIL-01,P-ICE-008,26,91.0
8937865,2026-02-23,S-PAR-01,P-ICE-001,24,120.0
8592234,2026-02-23,S-PAR-01,P-ICE-002,19,114.0
4720299,2026-02-23,S-PAR-01,P-ICE-003,20,100.0
5898671,2026-02-23,S-PAR-01,P-ICE-006,8,144.0
2783791,2026-02-23,S-PAR-01,P-ICE-007,31,108.5
3356346,2026-02-23,S-BER-01,P-ICE-001,19,95.0
7865417,2026-02-23,S-BER-01,P-ICE-002,19,114.0
4146456,2026-02-23,S-BER-01,P-ICE-004,15,90.0
4616991,2026-02-23,S-BER-01,P-ICE-006,9,162.0
6669584,2026-02-23,S-BER-01,P-ICE-007,31,108.5
3067274,2026-02-23,S-AMS-01,P-ICE-001,19,95.0
9459031,2026-02-23,S-AMS-01,P-ICE-003,14,70.0
9898037,2026-02-23,S-AMS-01,P-ICE-005,11,55.0
8261353,2026-02-23,S-AMS-01,P-ICE-007,26,91.0
9528410,2026-02-23,S-AMS-01,P-ICE-008,21,73.5
3913368,2026-02-23,S-BRU-01,P-ICE-001,21,105.0
7499587,2026-02-23,S-BRU-01,P-ICE-002,12,72.0
6399642,2026-02-23,S-BRU-01,P-ICE-004,12,72.0
5164755,2026-02-23,S-BRU-01,P-ICE-005,10,50.0
5935413,2026-02-23,S-BRU-01,P-ICE-008,23,80.5
7924719,2026-02-23,S-MIL-01,P-ICE-001,20,100.0
9594877,2026-02-23,S-MIL-01,P-ICE-003,20,100.0
6266549,2026-02-23,S-MIL-01,P-ICE-005,15,75.0
4646403,2026-02-23,S-MIL-01,P-ICE-006,10,180.0
5875114,2026-02-23,S-MIL-01,P-ICE-008,27,94.5
3225862,2026-02-24,S-PAR-01,P-ICE-001,31,155.0
9453929,2026-02-24,S-PAR-01,P-ICE-003,22,110.0
2936178,2026-02-24,S-PAR-01,P-ICE-006,10,180.0
8004117,2026-02-24,S-PAR-01,P-ICE-007,34,119.0
9957402,2026-02-24,S-BER-01,P-ICE-001,26,130.0
1214253,2026-02-24,S-BER-01,P-ICE-002,20,120.0
3438177,2026-02-24,S-BER-01,P-ICE-004,11,66.0
5479152,2026-02-24,S-BER-01,P-ICE-006,6,108.0
5808610,2026-02-24,S-BER-01,P-ICE-007,24,84.0
2040738,2026-02-24,S-AMS-01,P-ICE-001,17,85.0
1542011,2026-02-24,S-AMS-01,P-ICE-003,13,65.0
4763253,2026-02-24,S-AMS-01,P-ICE-005,11,55.0
4986190,2026-02-24,S-AMS-01,P-ICE-007,26,91.0
5825775,2026-02-24,S-AMS-01,P-ICE-008,24,84.0
7401894,2026-02-24,S-BRU-01,P-ICE-001,15,75.0
6245463,2026-02-24,S-BRU-01,P-ICE-002,17,102.0
4407238,2026-02-24,S-BRU-01,P-ICE-005,11,55.0
8433377,2026-02-24,S-BRU-01,P-ICE-008,21,73.5
7169672,2026-02-24,S-MIL-01,P-ICE-001,28,140.0
4296204,2026-02-24,S-MIL-01,P-ICE-003,17,85.0
5935483,2026-02-24,S-MIL-01,P-ICE-005,16,80.0
2249382,2026-02-24,S-MIL-01,P-ICE-006,10,180.0
9620919,2026-02-24,S-MIL-01,P-ICE-008,22,77.0
5682726,2026-02-25,S-PAR-01,P-ICE-001,21,105.0
5278461,2026-02-25,S-PAR-01,P-ICE-002,17,102.0
3597208,2026-02-25,S-PAR-01,P-ICE-003,18,90.0
1853212,2026-02-25,S-PAR-01,P-ICE-006,11,198.0
6052539,2026-02-25,S-PAR-01,P-ICE-007,35,122.5
7007679,2026-02-25,S-BER-01,P-ICE-001,23,115.0
9814666,2026-02-25,S-BER-01,P-ICE-002,19,114.0
2143811,2026-02-25,S-BER-01,P-ICE-004,12,72.0
7768215,2026-02-25,S-BER-01,P-ICE-006,6,108.0
4579482,2026-02-25,S-BER-01,P-ICE-007,25,87.5
5925360,2026-02-25,S-AMS-01,P-ICE-001,19,95.0
9900294,2026-02-25,S-AMS-01,P-ICE-003,16,80.0
1147701,2026-02-25,S-AMS-01,P-ICE-005,12,60.0
5032368,2026-02-25,S-AMS-01,P-ICE-007,24,84.0
1669029,2026-02-25,S-BRU-01,P-ICE-001,19,95.0
2902100,2026-02-25,S-BRU-01,P-ICE-002,13,78.0
5745083,2026-02-25,S-BRU-01,P-ICE-004,12,72.0
7290752,2026-02-25,S-BRU-01,P-ICE-005,10,50.0
9167227,2026-02-25,S-BRU-01,P-ICE-008,19,66.5
4229821,2026-02-25,S-MIL-01,P-ICE-001,28,140.0
2609881,2026-02-25,S-MIL-01,P-ICE-003,14,70.0
9945709,2026-02-25,S-MIL-01,P-ICE-005,16,80.0
4576485,2026-02-25,S-MIL-01,P-ICE-006,7,126.0
8302077,2026-02-26,S-PAR-01,P-ICE-001,22,110.0
3579573,2026-02-26,S-PAR-01,P-ICE-002,24,144.0
1635626,2026-02-26,S-PAR-01,P-ICE-003,20,100.0
5226314,2026-02-26,S-PAR-01,P-ICE-006,7,126.0
4819259,2026-02-26,S-PAR-01,P-ICE-007,34,119.0
7785511,2026-02-26,S-BER-01,P-ICE-002,17,102.0
2984841,2026-02-26,S-BER-01,P-ICE-004,11,66.0
2060950,2026-02-26,S-BER-01,P-ICE-006,8,144.0
2217848,2026-02-26,S-BER-01,P-ICE-007,29,101.5
5862651,2026-02-26,S-AMS-01,P-ICE-001,20,100.0
2451316,2026-02-26,S-AMS-01,P-ICE-003,13,65.0
7399057,2026-02-26,S-AMS-01,P-ICE-005,13,65.0
8952193,2026-02-26,S-AMS-01,P-ICE-007,27,94.5
7559766,2026-02-26,S-AMS-01,P-ICE-008,19,66.5
5948917,2026-02-26,S-BRU-01,P-ICE-001,21,105.0
7260091,2026-02-26,S-BRU-01,P-ICE-004,12,72.0
3371859,2026-02-26,S-BRU-01,P-ICE-008,22,77.0
7611593,2026-02-26,S-MIL-01,P-ICE-001,19,95.0
6111869,2026-02-26,S-MIL-01,P-ICE-003,20,100.0
6768873,2026-02-26,S-MIL-01,P-ICE-005,15,75.0
9599207,2026-02-26,S-MIL-01,P-ICE-006,10,180.0
5240303,2026-02-26,S-MIL-01,P-ICE-008,23,80.5
1912484,2026-02-27,S-PAR-01,P-ICE-001,23,115.0
5876342,2026-02-27,S-PAR-01,P-ICE-007,34,119.0
4312117,2026-02-27,S-BER-01,P-ICE-001,20,100.0
6550757,2026-02-27,S-BER-01,P-ICE-002,17,102.0
4934808,2026-02-27,S-BER-01,P-ICE-004,15,90.0
4246367,2026-02-27,S-BER-01,P-ICE-006,8,144.0
6128383,2026-02-27,S-BER-01,P-ICE-007,27,94.5
7115185,2026-02-27,S-AMS-01,P-ICE-001,17,85.0
3829301,2026-02-27,S-AMS-01,P-ICE-003,17,85.0
4716584,2026-02-27,S-AMS-01,P-ICE-005,10,50.0
5641917,2026-02-27,S-AMS-01,P-ICE-007,27,94.5
6562703,2026-02-27,S-AMS-01,P-ICE-008,18,63.0
6124966,2026-02-27,S-BRU-01,P-ICE-002,13,78.0
2375290,2026-02-27,S-BRU-01,P-ICE-004,10,60.0
3348838,2026-02-27,S-BRU-01,P-ICE-005,12,60.0
2282825,2026-02-27,S-MIL-01,P-ICE-001,27,135.0
9509040,2026-02-27,S-MIL-01,P-ICE-003,20,100.0
7797028,2026-02-27,S-MIL-01,P-ICE-005,15,75.0
1614990,2026-02-27,S-MIL-01,P-ICE-006,7,126.0
8920589,2026-02-27,S-MIL-01,P-ICE-008,26,91.0
7585029,2026-02-28,S-PAR-01,P-ICE-001,28,140.0
5882155,2026-02-28,S-PAR-01,P-ICE-002,29,174.0
2519244,2026-02-28,S-PAR-01,P-ICE-003,23,115.0
5007754,2026-02-28,S-PAR-01,P-ICE-006,11,198.0
3782393,2026-02-28,S-PAR-01,P-ICE-007,47,164.5
3671308,2026-02-28,S-BER-01,P-ICE-001,24,120.0
3452813,2026-02-28,S-BER-01,P-ICE-002,26,156.0
7019590,2026-02-28,S-BER-01,P-ICE-004,18,108.0
4888118,2026-02-28,S-BER-01,P-ICE-006,11,198.0
1718206,2026-02-28,S-BER-01,P-ICE-007,33,115.5
7060792,2026-02-28,S-AMS-01,P-ICE-001,25,125.0
1779091,2026-02-28,S-AMS-01,P-ICE-003,21,105.0
2731828,2026-02-28,S-AMS-01,P-ICE-005,15,75.0
5588489,2026-02-28,S-AMS-01,P-ICE-007,32,112.0
3916715,2026-02-28,S-AMS-01,P-ICE-008,25,87.5
2305896,2026-02-28,S-BRU-01,P-ICE-001,22,110.0
4739628,2026-02-28,S-BRU-01,P-ICE-002,17,102.0
6788681,2026-02-28,S-BRU-01,P-ICE-004,14,84.0
1110690,2026-02-28,S-BRU-01,P-ICE-005,13,65.0
3778404,2026-02-28,S-BRU-01,P-ICE-008,21,73.5
5711201,2026-02-28,S-MIL-01,P-ICE-001,31,155.0
7077092,2026-02-28,S-MIL-01,P-ICE-003,19,95.0
4864570,2026-02-28,S-MIL-01,P-ICE-005,19,95.0
2901507,2026-02-28,S-MIL-01,P-ICE-006,10,180.0
4535025,2026-02-28,S-MIL-01,P-ICE-008,32,112.0
7893744,2026-03-01,S-PAR-01,P-ICE-001,35,175.0
3703298,2026-03-01,S-PAR-01,P-ICE-002,21,126.0
3463987,2026-03-01,S-PAR-01,P-ICE-003,24,120.0
4020528,2026-03-01,S-PAR-01,P-ICE-006,10,180.0
1312392,2026-03-01,S-PAR-01,P-ICE-007,40,140.0
2438621,2026-03-01,S-BER-01,P-ICE-002,25,150.0
8909005,2026-03-01,S-BER-01,P-ICE-004,19,114.0
